id,Idade,Genero,Faixa_idade,Estado_onde_mora,Regiao_onde_mora,uf_onde_mora,Nivel_de_Ensino,Área_de_Formação,Qual_sua_situação_atual_de_trabalho,Nivel,Faixa_salarial,2021,ano_pesquisa,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Cargo_Atual,2022,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,2023
yrhjxwscdfl516bibgi0kyrhait8fbnf,30.0,Masculino,30-34,Alagoas (AL),Nordeste,AL,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
yrhjxwscdfl516bibgi0kyrhait8fbnf,30.0,Masculino,30-34,Alagoas (AL),Nordeste,AL,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
qlezaaco9fkaxrhv5gwqlezag2e0z426,28.0,Masculino,25-29,Santa Catarina (SC),Sul,SC,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1hnypxd8fpejmk7nht6jk1hnypx8jbr4,26.0,Masculino,25-29,Pernambuco (PE),Nordeste,PE,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
ysk9lzpssezpzysiyy286dvms7c07r1q,35.0,Masculino,35-39,Minas Gerais (MG),Sudeste,MG,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
tyrs1bcoerzng72vyktyrsrvw5s2a2fm,28.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
6ta7qdmzipdiohc6ta7qabqje5i7ttly,26.0,Masculino,25-29,Paraná (PR),Sul,PR,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
t79mpmbuqv0ra9uikit79mpmc8j2lsn6,22.0,Feminino,22-24,São Paulo (SP),Sudeste,SP,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
19xpflm0v8gkgclcrom19xp5t9lmtbds,34.0,Masculino,30-34,Minas Gerais (MG),Sudeste,MG,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
ifo09yp3bsnp89pwwifo097dsiu3938h,44.0,Masculino,40-44,São Paulo (SP),Sudeste,SP,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
yuq2sb4pvtkp9yy8oos9yuq2scobe0a1,32.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Não tenho graduação formal,,Empreendedor ou Empregado (CNPJ),,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
im0u2dry2xt7li75ze5qlb915t9vnq66,42.0,Feminino,40-44,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
y2lzzy67tv5o1y8ny2lziozbf29wbb54,28.0,Masculino,25-29,Pernambuco (PE),Nordeste,PE,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
y05q4gk67o2vwqxjf886t5y05q4gak4p,32.0,Masculino,30-34,Rio de Janeiro (RJ),Sudeste,RJ,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Servidor Público,,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
w2ldtqlmysdbwvw2ld6y5vl95mesliud,39.0,Masculino,35-39,Paraná (PR),Sul,PR,Mestrado,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Servidor Público,,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
w1lz0n4jclezs5lr5w1lz8cqo53j59dl,24.0,Masculino,22-24,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
sn09e4tfrwrwvh8wydtl5ji0sn09e4tf,35.0,Feminino,35-39,Rio de Janeiro (RJ),Sudeste,RJ,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
2mym0245nggazj3269u0twmqbbm183bo,32.0,Masculino,30-34,Rio de Janeiro (RJ),Sudeste,RJ,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q7coxmy9v9bmsk2r9oq7cox780e9istu,38.0,Masculino,35-39,Paraná (PR),Sul,PR,Graduação/Bacharelado,Outras,Empregado (CLT),,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
yblfh0cbth5qr3y8x0eyblf4jh815iz5,39.0,Masculino,35-39,Bahia (BA),Nordeste,BA,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),,Acima de R$ 40.001/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
6tghw8qi1yjtsiv27ce6tghw8qej3gmi,39.0,Masculino,35-39,Espírito Santo (ES),Sudeste,ES,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
aira71i53os4k511saira0kgtekk6y9k,35.0,Masculino,35-39,Bahia (BA),Nordeste,BA,Mestrado,Estatística/ Matemática / Matemática Computacional,Servidor Público,,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
42us9ghblisriq4hsp42usxokjsxn52n,45.0,Masculino,45-49,São Paulo (SP),Sudeste,SP,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
y9jckjpt44ifz5y9jck1rm3fctjvyd1r,35.0,Masculino,35-39,Rio de Janeiro (RJ),Sudeste,RJ,Graduação/Bacharelado,Outras Engenharias,Servidor Público,,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
9x57lss4d1fjx9zeu9x5157783rjas7f,42.0,Masculino,40-44,Santa Catarina (SC),Sul,SC,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
wlpug8nzwvd5jrnjt64o3wlpug8gv274,38.0,Masculino,35-39,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
qey5tv0dg9vi0x9n12z90ex9qey5tv0d,40.0,Masculino,40-44,São Paulo (SP),Sudeste,SP,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
3jx2pymn8q6f8tym3jx2p56detg3n3eo,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
k5k3hcbab9a8hkk5k3ooswxdc52h3ivo,28.0,Feminino,25-29,São Paulo (SP),Sudeste,SP,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
6o3lvc9lmtcmbqiy6o3l5iujml48pota,28.0,Masculino,25-29,Minas Gerais (MG),Sudeste,MG,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
s89bszfpyllt13gn0as89bszfq82si9u,34.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Mestrado,Outras Engenharias,Empregado (CLT),,Acima de R$ 40.001/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
9i07lu31sqd8y1bsklc9i07lc3n2w0of,45.0,Masculino,45-49,Rio de Janeiro (RJ),Sudeste,RJ,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
dcrhtibrtyshsl9jtidcrhtiirvwblkp,45.0,Masculino,45-49,Fora do Brasil,Exterior,Exterior,Mestrado,Outras Engenharias,Servidor Público,,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
yzbfc3hcnmi4rbb58s8yzbfc3lqlt01m,31.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
wznbszgeao3d4zoez1wznbs82ed8izb5,35.0,Masculino,35-39,São Paulo (SP),Sudeste,SP,Mestrado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
u1972lgcf9emwjqf7xkgmu197256elm1,50.0,Masculino,50-54,Bahia (BA),Nordeste,BA,Mestrado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
omczvlero49y9uxx6omczvlmvulz3ezb,35.0,Masculino,35-39,São Paulo (SP),Sudeste,SP,Pós-graduação,Outras Engenharias,Empregado (CLT),,Acima de R$ 40.001/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
680agfx5s8n2d2rw2qkz680agfx5s9qv,31.0,Feminino,30-34,Minas Gerais (MG),Sudeste,MG,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
ym7epuig4btcyl81w6cfofiym7epui2f,41.0,Masculino,40-44,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 30.001/mês a R$ 40.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
xn0l7ksv6e0jgbvdz1mxn0l7k9ms43gl,36.0,Feminino,35-39,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
epuxkebto8u7h8logepuxxn4nrssh0ia,34.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
obkgas7q0usoi5lcunx5hobkgas7q0ek,40.0,Feminino,40-44,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
xkh4u2kamfr8big2xkhck8i8mzl8yg90,42.0,Masculino,40-44,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
u427kre282rdec3eu427k1g6jlt9y6qj,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
o6st1v0ui9kg14yw9do6sri82ufg2zwn,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
wybnm43k9hda96ihbxiewybnm43gxai6,32.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
mwrgiclm8u6gcbymwrz7s4u8gjwrb4hh,26.0,Masculino,25-29,Minas Gerais (MG),Sudeste,MG,Pós-graduação,Outras Engenharias,Empregado (CLT),,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
f46dpwmt67affwujqf46dpwno8je7txq,38.0,Feminino,35-39,São Paulo (SP),Sudeste,SP,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Prefiro não informar,,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
aj6rpcrd10ea10fuw7yaj6rpcrbike1c,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Pós-graduação,Química / Física,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
443cl5y0b7zfq2443ce9jzxhapppxge7,43.0,Masculino,40-44,Minas Gerais (MG),Sudeste,MG,Pós-graduação,Ciências Sociais,Empreendedor ou Empregado (CNPJ),,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gxirzvg963zq7nbfa6bgxirzvbxto9uz,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
u74io5sipcpo98jyu74imjx8a13hspb6,36.0,Feminino,35-39,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Freelancer,,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
owtjt6aqaznj7pdd5jowtjthhwgs0fjh,46.0,Masculino,45-49,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
drkigb9apeehztldrkig42m1nv69678s,34.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
vgae0dp51uhu7hiis6wevgae0dl9gr50,35.0,Masculino,35-39,Paraná (PR),Sul,PR,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
iy8edn25btikwghwsl9kwiy8eoo7p1xj,42.0,Masculino,40-44,Rio de Janeiro (RJ),Sudeste,RJ,Doutorado ou Phd,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),,Acima de R$ 40.001/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
ekv589azsjeu6y123fekvlpw3gxk3lmr,34.0,Masculino,30-34,Rio de Janeiro (RJ),Sudeste,RJ,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
rydb4a8tirtjm9o9zjwrydb4e7f6ex6y,26.0,Masculino,25-29,Goiás (GO),Centro-oeste,GO,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
k99ty8knsc0h7rw4ohk99ty88a153qg6,33.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
s1gebyfdtf1r5d2y31s1geby12e282kp,34.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 30.001/mês a R$ 40.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
desjepu4pae1vtrddes9as993cj3iuj5,31.0,Feminino,30-34,Pernambuco (PE),Nordeste,PE,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
j9vldmgqt1lqdi680dwj9vldmn58x3s5,43.0,Masculino,40-44,Ceará (CE),Nordeste,CE,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
uotg40jeqw5au9tuotg4r9jho1b3vgsf,28.0,Masculino,25-29,Rio Grande do Sul (RS),Sul,RS,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
lec2aodg00nak1lslec2ud1n0tel2qjf,32.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gfx3r7efc77fmid5p0itp9wgfx3r7efb,38.0,Masculino,35-39,São Paulo (SP),Sudeste,SP,Mestrado,Outras Engenharias,Empregado (CLT),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
fswyh7oakp9665z79yufswy4drog8alm,27.0,Feminino,25-29,Rio de Janeiro (RJ),Sudeste,RJ,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
6ps7j1yssk5661mdtp6ps7douz28l60r,27.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
5rv3bqcgiuejf0945rv3w4ltk5v98o6f,33.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
8c12s4tet5jazf4948c12tqbm9md90v1,34.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Química / Física,Empreendedor ou Empregado (CNPJ),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
