id,Idade,Genero,Cor/raca/etnia,PCD,Faixa_idade,experiencia_profissional_prejudicada,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,Qual_sua_situação_atual_de_trabalho,vive_no_brasil,uf_onde_mora,Regiao_onde_mora,Nivel_de_Ensino,Cargo_Atual,Nivel,Faixa_salarial
s68u0kfip4ty607q0y32bfs68u0kffz8,29,Masculino,Preta,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
s68wj064ndbl43mvqs68wg1p7jdjchja,39,Masculino,Parda,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,RJ,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
s6c4u61mlakg3cx7s6c4u61s603po2hg,32,Masculino,Branca,Não,30-34,,,,,,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,0,,,Pós-graduação,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês
s6joxw8pdr4vchwp5k9s6joxyi5z80tx,27,Feminino,Branca,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês
s6k0qtfj5qnzblds6k0nhdhwzqsu61o7,32,Feminino,Preta,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,Empregado (CLT),1,CE,Nordeste,Mestrado,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês
s6uio3uc2xr4z94juzls6uio3u0tmb42,39,Masculino,Parda,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,RS,Sul,Estudante de Graduação,,,de R$ 2.001/mês a R$ 3.000/mês
s6z34zrt8iiguaetzpa4s6z34zrjkcp7,27,Feminino,Branca,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês
s77qe82pj6nq21fvys77qe817uaqt0l9,22,Masculino,Parda,Não,22-24,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Estudante de Graduação,Analista de Negócios/Business Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
s7f9tf986wzc5z5bs91ys72leqd8c33n,29,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,ES,Sudeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
s7kwtnmcy73fat82s7kwtedmocz3dy4s,26,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Negócios/Business Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
s7pchvtchcim2n6nas7pchv03tym6ym0,37,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,RJ,Sudeste,Doutorado ou Phd,,,de R$ 16.001/mês a R$ 20.000/mês
s7w3g0xm6z34oafhvs7w3g0x8xrvcgj8,33,Masculino,Parda,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,ES,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 3.001/mês a R$ 4.000/mês
s7wv0vj1dyshagzs7wv0vut5yk4ypde7,31,Masculino,Parda,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,PR,Sul,Pós-graduação,Analista de BI/BI Analyst,Sênior,de R$ 30.001/mês a R$ 40.000/mês
s87jp3q7egtxk8dars87jp38x3hw3n9x,39,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,SP,Sudeste,Mestrado,,,de R$ 30.001/mês a R$ 40.000/mês
s938zzej3c4zfvpmqs938zzernu3n56m,29,Feminino,Branca,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,SP,Sudeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
s9h58zyrehjsng3s9h5m14jrxpeu551l,28,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,ES,Sudeste,Pós-graduação,,,de R$ 16.001/mês a R$ 20.000/mês
s9ozjslfquaqpg42xm3s9ozjs03qxcoo,26,Masculino,Preta,Sim,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,"Desempregado, buscando recolocação",1,SP,Sudeste,Pós-graduação,,,
s9q41n9tzjgqgcs9q4dpdwsnik7peye8,31,Masculino,Branca,Sim,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,MG,Sudeste,Mestrado,Cientista de Dados/Data Scientist,Sênior,de R$ 16.001/mês a R$ 20.000/mês
s9ukxowezb5yjhpgkyuws9ukxow6mdww,32,Masculino,Branca,Não,30-34,,,,,,Servidor Público,1,PR,Sul,Mestrado,Analista de Suporte/Analista Técnico,Pleno,de R$ 4.001/mês a R$ 6.000/mês
s9zsmml9ukrojgs6uctmls9zsmm5y0p1,37,Masculino,Parda,Não,35-39,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,,,de R$ 12.001/mês a R$ 16.000/mês
sak0yp88dwpzpsakkpkdy71ds0uzoz95,41,Feminino,Branca,Não,40-44,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,RJ,Sudeste,Mestrado,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês
sbnqyfcu13cdqow2dc7ojsbnqyfv21md,32,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Estagiário,1,RS,Sul,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,Menos de R$ 1.000/mês
sc421vjr9lhyy6cw0r1s8sc421vjmwia,50,Masculino,Parda,Não,50-54,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,CE,Nordeste,Graduação/Bacharelado,,,de R$ 20.001/mês a R$ 25.000/mês
scu53rsu3w3jnh7luto23hscu53rs4vs,36,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,,,de R$ 25.001/mês a R$ 30.000/mês
sd1k5zyy801iuhrsdkcmi8u0iabtvdkc,28,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SC,Sul,Pós-graduação,Analista de BI/BI Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês
sd55ba9wfacy5jsdfws2ng6lvukml4fw,37,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,PR,Sul,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 12.001/mês a R$ 16.000/mês
sd59qvmz3yqrb0o6sd59qvhkrwlcbqzw,27,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,,,de R$ 2.001/mês a R$ 3.000/mês
sddbb3d4y87nz6dgk2sddbin8ht77f6d,22,Masculino,Branca,Não,22-24,,,,,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,SC,Sul,Pós-graduação,Cientista de Dados/Data Scientist,Sênior,Acima de R$ 40.001/mês
sdsf5cpva9l7qtsdsf5xf2v4e8tpw9f2,36,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,MG,Sudeste,Pós-graduação,,,de R$ 4.001/mês a R$ 6.000/mês
sdshjbkjyxi8z8ogsdsh2mx2wpt61n7b,27,Masculino,Branca,Não,25-29,,,,,,"Desempregado, buscando recolocação",1,MG,Sudeste,Graduação/Bacharelado,,,
semuy4mied69qirfsemuyswb364qtp84,28,Feminino,Branca,Sim,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
sesjxfcpmcuoh8xyiv4seikv4l3zvbyb,32,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,PR,Sul,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês
sfff0rg6hkzftctezw5sfff0rg4skpwg,29,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,GO,Centro-oeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
sfqwocwss9a013fl4sfqwocb8953c0cx,42,Masculino,Parda,Não,40-44,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,CE,Nordeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
sfysa2o74eroqfqacdfqsfysa9lqy4nl,20,Masculino,Parda,Não,17-21,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,"Desempregado, buscando recolocação",1,PB,Nordeste,Estudante de Graduação,,,
sg70vidqwj4szeleysg70v1isn7q1el4,24,Masculino,Preta,Não,22-24,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de BI/BI Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês
sg8wasj032wnsg8pyrh3cdkd9daiquu0,26,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,"Desempregado, buscando recolocação",1,DF,Centro-oeste,Estudante de Graduação,,,
sgacp0vuokftn3ksgacp0bx2po54nmkp,37,Feminino,Branca,Não,35-39,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Analista de Negócios/Business Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês
sgckzamnmz3zmt05tnp1ysgckzk6wvqd,33,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
sgclpin7jerwn9m9p06ruoowsgclpiul,36,Feminino,Parda,Não,35-39,"Não acredito que minha experiência profissional seja afetada devido a esses fatores, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",1.0,0.0,1.0,0.0,Empreendedor ou Empregado (CNPJ),1,MG,Sudeste,Pós-graduação,,,de R$ 25.001/mês a R$ 30.000/mês
sgfhuf2ry887zx0n3sgfhufvdo7hwvph,43,Masculino,Branca,Sim,40-44,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,0.0,0.0,1.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 4.001/mês a R$ 6.000/mês
sgtasijqd0ftqpgao6uiiwsgtaspdrvr,24,Feminino,Branca,Não,22-24,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 2.001/mês a R$ 3.000/mês
sgv1zftniwrr9p5afvsgv1ze9lsdzsdv,32,Masculino,Parda,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
sgxrp553vbhx6xyy30josgxrp556c7sj,29,Feminino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,PR,Sul,Pós-graduação,Analista de Negócios/Business Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
sgyc6pcxwn3xo1sbbk164sgyc61frykc,41,Masculino,Branca,Sim,40-44,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,PE,Nordeste,Pós-graduação,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
shab4y2u8ntq611o5vyshab4j2m8kduo,30,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,ES,Sudeste,Mestrado,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
shewa9dfpvehgk21qshectitexggycca,36,Prefiro não informar,Prefiro não informar,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,0,,,Mestrado,Cientista de Dados/Data Scientist,Sênior,de R$ 30.001/mês a R$ 40.000/mês
sho62y1hrswbc9upspsholejq6v5920h,33,Masculino,Branca,Não,30-34,,,,,,Empreendedor ou Empregado (CNPJ),1,SP,Sudeste,Pós-graduação,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
shzqp38kobjrtzysjnqveeu4287shzqp,33,Feminino,Branca,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês
sihgo7joo2orcxcwmdsihgo16gfbolzi,36,Feminino,Parda,Não,35-39,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês
silec3bje1nifx97j2hdsilecro703n2,24,Masculino,Branca,Não,22-24,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês
simqrgqdbred9lau5jusimqrm7jz5mke,46,Masculino,Branca,Não,45-49,,,,,,Empregado (CLT),1,SP,Sudeste,Mestrado,,,de R$ 30.001/mês a R$ 40.000/mês
sixtwnnaso8p3y7m6wpjsixtwjs7tlgv,21,Masculino,Branca,Não,17-21,,,,,,Empregado (CLT),1,SP,Sudeste,Estudante de Graduação,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
sj461ndrqz5ybfu3dpsj46jysdi20zpy,28,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,MA,Nordeste,Pós-graduação,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
sj5lczbmy9234tgjgusj5lcivbmf4yk1,25,Masculino,Amarela,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês
sj6m77fbd25g339i191sj6m7jwm9eyh9,27,Masculino,Parda,Não,25-29,,,,,,Empregado (CLT),1,PB,Nordeste,Pós-graduação,Analytics Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês
sjizqn88jo3tg207sjiuol3jmcyoi5hf,36,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,MS,Centro-oeste,Pós-graduação,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
sjjntyn42habwt8crsjjnt73ngd90g9n,32,Masculino,Branca,Não,30-34,,,,,,Estagiário,1,MG,Sudeste,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 1.001/mês a R$ 2.000/mês
sjojpi5l9iom07ewsjojpi07k9nhqobg,29,Masculino,Branca,Não,25-29,,,,,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,SP,Sudeste,Graduação/Bacharelado,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Sênior,de R$ 16.001/mês a R$ 20.000/mês
sju7mfy58xsltz0igbsju7iyaghslm3u,26,Masculino,Parda,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,1.0,1.0,1.0,"Desempregado, buscando recolocação",1,BA,Nordeste,Graduação/Bacharelado,,,
sjwuyl7l7rcyv1xr7usjri63jwvd3h12,37,Feminino,Parda,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,"Desempregado, buscando recolocação",1,TO,Norte,Não tenho graduação formal,,,
sjxe7rfsfhkly1xksjxe7r8izn7nc2vf,27,Feminino,Branca,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
sk8hhr7hsmlssdatm48egosk8hl8rcwd,27,Feminino,Preta,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Sênior,de R$ 12.001/mês a R$ 16.000/mês
skuntvw59d9krn4sc5hskuntvw45206a,27,Feminino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,"Desempregado, buscando recolocação",1,SP,Sudeste,Estudante de Graduação,,,
sl518mtnewz6kjhfj1osl518a9zlj68e,25,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
slhvovrx40mjxaxxxhvcvslhvof0di6o,26,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,PE,Nordeste,Mestrado,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 4.001/mês a R$ 6.000/mês
sljkn76suwzrcw0rsldsgfcq5hsbb1i4,37,Masculino,Amarela,Não,35-39,,,,,,Servidor Público,1,SP,Sudeste,Pós-graduação,Cientista de Dados/Data Scientist,Sênior,de R$ 25.001/mês a R$ 30.000/mês
sljzwt4bw4mm0gk66mqnsljz65m185iy,31,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,CE,Nordeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
slt909hqyzaiouaslt93av90omxh78j1,26,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
slx9onv2lvnqo000ugcslx9onv6cd0rf,41,Masculino,Branca,Não,40-44,,,,,,Empreendedor ou Empregado (CNPJ),1,SP,Sudeste,Graduação/Bacharelado,,,de R$ 16.001/mês a R$ 20.000/mês
smgv3gxt8wvcf3opf5smgv3evukiy5vw,29,Feminino,Branca,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
smjmn8csufgirpgnsmjma5bjn5d8f0wy,27,Masculino,Branca,Não,25-29,,,,,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,SP,Sudeste,Não tenho graduação formal,,,de R$ 20.001/mês a R$ 25.000/mês
smogg9zyadnboc5556npsmogiod0hfxp,36,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,PE,Nordeste,Pós-graduação,Cientista de Dados/Data Scientist,Pleno,de R$ 4.001/mês a R$ 6.000/mês
smufqda3epqe3zfd90smufqkbxmobbim,39,Feminino,Branca,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Trabalho na área Acadêmica/Pesquisador,1,SP,Sudeste,Mestrado,,,
snbc4okqbov2hlv2iasnbc4o9ljs36f9,27,Feminino,Branca,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
sni01ziuf0lazfntu3mbwsni08rohtge,36,Masculino,Branca,Não,35-39,,,,,,"Desempregado, buscando recolocação",1,SP,Sudeste,Pós-graduação,,,
snn7uf4dyoy0pg7snn7emje7ugn8bfae,33,Masculino,Branca,Não,30-34,,,,,,Empreendedor ou Empregado (CNPJ),1,MG,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 2.001/mês a R$ 3.000/mês
soo9ldzkgfe2gqplk3b5q1psoo998oe8,29,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Somente Estudante (pós-graduação),0,,,Pós-graduação,,,
sow754l2gh5f1gl7nsow754au2d8ndaq,23,Feminino,Branca,Não,22-24,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,MG,Sudeste,Não tenho graduação formal,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês
sp9fnzfc137pu042szgsp9fnupkxjfy8,37,Masculino,Parda,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,DF,Centro-oeste,Pós-graduação,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês
