id,Idade,Faixa idade,Genero,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Estado onde mora,uf onde mora,Regiao onde mora,Nivel de Ensino,Área de Formação,Cargo Atual,Nivel,Faixa salarial
4bgr8pcf7uvlyuiuvt4bgr8p0bqjyomk,29.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,de R$ 12.001/mês a R$ 16.000/mês
4b8883nt26y044b88od74vs11uej7a5c,24.0,22-24,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho",True,Bahia (BA),BA,Nordeste,Graduação/Bacharelado,Outra opção,Analista de Negócios/Business Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
4aompf4py45nweqb66gaabor4aompfdt,39.0,35-39,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Oportunidades de progressão de carreira, Velocidade de progressão de carreira",True,Ceará (CE),CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Machine Learning/ML Engineer,Sênior,Acima de R$ 40.001/mês
49itxndt3xhofaimlhax049itxndthuz,27.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
48ltnes1rhh33eg764m48ltnei7ignut,40.0,40-44,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,Acima de R$ 40.001/mês
48cul2l7t08314ms648cu7xym9z9rdcm,28.0,25-29,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",True,Paraná (PR),PR,Sul,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês
488xexvyr9bxaq8488xex0r5nqiphtta,28.0,25-29,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira",True,Ceará (CE),CE,Nordeste,Graduação/Bacharelado,Outras Engenharias,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
47i9qsnpmea78mkjf7cpz47i9qsnp0fs,28.0,25-29,Masculino,Branca,Não,,,True,Santa Catarina (SC),SC,Sul,Graduação/Bacharelado,Outras Engenharias,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
47dbaugsc4rrbuojc4u4947dbau7gze3,44.0,40-44,Masculino,Branca,Não,,,True,Ceará (CE),CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,de R$ 8.001/mês a R$ 12.000/mês
46x862jzrz6vkc46xysse1qhrfuvmape,35.0,35-39,Masculino,Branca,Não,,,True,Rio Grande do Sul (RS),RS,Sul,Mestrado,Outras Engenharias,,,de R$ 8.001/mês a R$ 12.000/mês
46gkfdjj86r7wf8bv46gksiitssjit86,36.0,35-39,Masculino,Branca,Não,,,True,Rio Grande do Sul (RS),RS,Sul,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 8.001/mês a R$ 12.000/mês
46925doxpbix7bx46925dixfcdx0nr6a,28.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,,,
46849sovgzwhtwybd44684wabmfe94uf,19.0,17-21,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Bahia (BA),BA,Nordeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Cientista de Dados/Data Scientist,Júnior,de R$ 1.001/mês a R$ 2.000/mês
463qex9u3ie1wziigtx13qo6463qexms,,55+,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,
45ubcvjgl72kag45ubcz6h4csbesoplx,40.0,40-44,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,,,de R$ 16.001/mês a R$ 20.000/mês
45m86eio44b0redsjia8c7145m86eiob,28.0,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",True,Santa Catarina (SC),SC,Sul,Mestrado,Outras Engenharias,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
45glhpi85ugcstzsryl45glhpdgs7imw,44.0,40-44,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Bahia (BA),BA,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de BI/BI Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
43xj61h8nqmyphlvi3o8843xj6s59t53,28.0,25-29,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
43taksipxy3dz727a4ya43taifhgonll,23.0,22-24,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",True,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês
43hjnb86gajr0my43hjl290bhg7fumpb,22.0,22-24,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Suporte/Analista Técnico,Júnior,de R$ 3.001/mês a R$ 4.000/mês
43g6v3uwhhshf43gtud5qrt9wimal7e5,27.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês
43ayakk6yzo4eos43aympmtu0d1b2jyb,28.0,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",True,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
42smi9n6dj5aqc403042smi9hpdp0hva,33.0,30-34,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Inteligência de Mercado/Market Intelligence,Pleno,de R$ 4.001/mês a R$ 6.000/mês
42le9sqiizp5ra08642lenu18uekjs1b,36.0,35-39,Masculino,Branca,Não,,,True,Paraíba (PB),PB,Nordeste,Doutorado ou Phd,Outras Engenharias,,,
42iuqs38661zu1vat242imn7z313n7sl,39.0,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Doutorado ou Phd,Química / Física,,,
41oz1vj3b7j4ykwtj41oz1faxf5f836b,20.0,17-21,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,,,
41mdjeo39aodlkiiwp9uw41mpn4yqw4s,30.0,30-34,Masculino,Branca,Não,,,True,Pernambuco (PE),PE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês
41ejffv3ql2jzepgrwzy41ejffu39cjx,27.0,25-29,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 12.001/mês a R$ 16.000/mês
40wzojhzi35amakq40wz0von1773oagy,28.0,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Demorei muito pra ingressar na área de dados, eu nem sabia que a área existia e achava que carreiras relacionadas a tecnologia era coisa de homem",True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outra opção,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
40vyha5ppui9ljh40vyhadcq5g7gjc2r,36.0,35-39,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Outras Engenharias,,,de R$ 8.001/mês a R$ 12.000/mês
40oob7wkaz4igalq940ods2tf4w20qaq,34.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Espírito Santo (ES),ES,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,de R$ 20.001/mês a R$ 25.000/mês
40oedxjzhetzgvf640oed7csnjjo5c7h,30.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Doutorado ou Phd,Química / Física,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
40aegkcd7fn99zbuv40aegbw0548k47k,31.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Ceará (CE),CE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Suporte/Analista Técnico,Pleno,de R$ 2.001/mês a R$ 3.000/mês
403oeqv3huw6aqw700yl403oeqpfvc99,43.0,40-44,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Rio de Janeiro (RJ),RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês
4034m44etlifd494034mrob8ayz4t58k,25.0,25-29,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
3zo6c3ph5ynuqqhxd3zo6cdj0ff4vzho,23.0,22-24,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Estudante de Graduação,Outras Engenharias,,,
3zhpdrz5kspntxqr6e3zhpg43e083osp,27.0,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho",True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
3z2tibf0md7tcy0nynby3z2tibf7y12j,32.0,30-34,Masculino,Branca,Não,,,True,Goiás (GO),GO,Centro-oeste,Não tenho graduação formal,,Analista de Suporte/Analista Técnico,Pleno,de R$ 2.001/mês a R$ 3.000/mês
3yq9pv7kd58q7hr53yqrshapsy17x73r,33.0,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,,,de R$ 8.001/mês a R$ 12.000/mês
3yozyf7p481xtmvz23yoz93x7xoajl33,26.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outra opção,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
3yorryjf9drrcksm4gon3yorrw1uslgz,25.0,25-29,Masculino,Branca,Não,,,True,Pará (PA),PA,Norte,Graduação/Bacharelado,Outras Engenharias,,,
3yih0y1b1yuw4j2b7skk3yih0y1bv7hv,25.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Pará (PA),PA,Norte,Graduação/Bacharelado,Outras Engenharias,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
3y7c8u68qcy8h7byoi3y7crcc4ba6xa0,25.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
3xngewpmrb6tuavi493xnge44sk6tzpe,27.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Pará (PA),PA,Norte,Graduação/Bacharelado,Outras Engenharias,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
3x8yyb0jueilri780813x8yyb9qxpmz3,30.0,30-34,Masculino,Branca,Não,,,True,Rio de Janeiro (RJ),RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Suporte/Analista Técnico,Júnior,de R$ 1.001/mês a R$ 2.000/mês
3wpvz9dtjifhnj2l3py3wpvz9fxz1f8a,25.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Paraná (PR),PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês
3wd4h1urw42spymau3wd4h1fghym9kjt,25.0,25-29,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
3waz6yf31wwnfcw3wfjb6povbfr35nzs,33.0,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,False,,,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
3w5bjusedofb3k83w5rey33gnfvgicwt,29.0,25-29,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
3vyxxcqpf21rsn881uf3vyxxcew5wb3f,33.0,30-34,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,,,de R$ 16.001/mês a R$ 20.000/mês
3vqsu8bdt66bdn25tg3vqsu8atqrqpiw,24.0,22-24,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Inteligência de Mercado/Market Intelligence,Pleno,de R$ 4.001/mês a R$ 6.000/mês
3vme79j9v951f3215ubeg3vme75txhfg,34.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Outras Engenharias,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 4.001/mês a R$ 6.000/mês
3u5sqtrbx3jssjpv3u5sai3r33djb2n1,46.0,45-49,Feminino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de BI/BI Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês
3u0r1ir03bvekp9dzg33u0r1wvyw20xq,35.0,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Pernambuco (PE),PE,Nordeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,de R$ 20.001/mês a R$ 25.000/mês
3tz7kocexgri6f6oz32c3tz7kdkglplc,25.0,25-29,Masculino,Branca,Não,,,True,Distrito Federal (DF),DF,Centro-oeste,Estudante de Graduação,Outras Engenharias,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
3txrf2p3643q26v413a3q3txrfy5c9qb,38.0,35-39,Masculino,Branca,Não,,,True,Rio de Janeiro (RJ),RJ,Sudeste,Doutorado ou Phd,Química / Física,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês
3tww5ikw7cr0i753tweizawc3ulnk13s,32.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
3twu4vzmop04r3ll43t67rvcuf7pxi0r,30.0,30-34,Masculino,Branca,Não,,,True,Pernambuco (PE),PE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
3tvsaoewhwpkq1khqj3jt3tvsaoe67el,23.0,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Júnior,de R$ 1.001/mês a R$ 2.000/mês
3ttrbo75m6u7vmysy3ttr40xwf5y0j4w,36.0,35-39,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,de R$ 16.001/mês a R$ 20.000/mês
3tpebxlfgm4svi703z3tpebxj7tl30ss,23.0,22-24,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Não tenho graduação formal,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês
3tiupp52rm5us23tx3tiupd00u4byjbd,32.0,30-34,Masculino,Branca,Não,,,True,Santa Catarina (SC),SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,de R$ 20.001/mês a R$ 25.000/mês
3tfs0neemrlnrtcxnc753tfs0b3483fo,38.0,35-39,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,False,,,,Mestrado,Química / Física,,,
3sm44n87txk645yya3sm43ffx37xwl09,28.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês
3sdawaioa99wl8inq5uez3sdawab5e9c,28.0,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
3s8g1hhmerxqc4g3s8g1hpp49e58vb63,31.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Ciências Sociais,,,de R$ 20.001/mês a R$ 25.000/mês
3s1ni9p8o3wd3s1niamyskwk69k2zk1q,30.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Outras Engenharias,Outras Engenharias (não inclui dev),Júnior,de R$ 6.001/mês a R$ 8.000/mês
3rs8ufozaqn558o8lg20vtyvo3rs8ufo,34.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,
3rhebtjopcgi734wijy3rhe27p9jpmh1,33.0,30-34,Masculino,Branca,Não,,,True,Rio Grande do Sul (RS),RS,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
3re1gblts3g213renx20m17vavqvqvq2,21.0,17-21,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Não tenho graduação formal,,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês
3r45thz9kx7ph0r36vyczo3r45thzdnm,26.0,25-29,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Aprovação em processos seletivos/entrevistas,True,Espírito Santo (ES),ES,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,,,
3r1le1pxfieachv03r1le1tfqz2axaft,27.0,25-29,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Mato Grosso do Sul (MS),MS,Centro-oeste,Graduação/Bacharelado,Outras Engenharias,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
3qlu326cic4xyuznr3j03qlut17pruue,28.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,de R$ 12.001/mês a R$ 16.000/mês
3qfng5biovh4132su4sntc58ir34q32a,25.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
3pde85awpb8lb50eax03pde8xuhajkbo,22.0,22-24,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Oportunidades de progressão de carreira",True,Minas Gerais (MG),MG,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,
3p0ja8m3u8vxnh4oih3p0jarviy3hbj8,47.0,45-49,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Negócios/Business Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
3owpwikdqlloesqikgk20et9e3owpwik,21.0,17-21,Masculino,Branca,Não,,,True,Distrito Federal (DF),DF,Centro-oeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
3ovl2p4jvou0ru3ov6b21jsk441353l1,35.0,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Rio de Janeiro (RJ),RJ,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,de R$ 20.001/mês a R$ 25.000/mês
